0.00676,0.1375,0.7973,0.1743,0.03169,0.03704,0.2712,0,0.3137,1
0.007725,0.1484,0.7973,0.1514,0.02891,0.01932,0.2928,0,0.05882,1
0.002992,0.2376,0.8174,0.4143,0.02732,0.02576,0.1192,0,0.2353,2
0.004779,0.1674,0.8619,0.28,0.02851,0.08696,0.1785,0,0.6275,2
0.003116,0.1358,0.7996,0.3514,0.04363,0.1079,0.1482,0,0,2
0.003364,0.1502,0.7951,0.3657,0.04058,0.09823,0.1519,0,0,2
0.003136,0.1318,0.7929,0.3571,0.04376,0.1159,0.1526,0,0,2
0.003097,0.1318,0.7973,0.3486,0.04389,0.1111,0.1563,0,0,2
0.003455,0.1559,0.804,0.3571,0.03421,0.1063,0.1606,0,0,2
0.003338,0.1306,0.7973,0.3571,0.04005,0.09823,0.1612,0,0,2
0.003247,0.1835,0.784,0.2743,0.04071,0.05958,0.155,0,0.2745,2
0.003097,0.1203,0.784,0.46,0.04045,0.1111,0.1569,0,0,2
0.00311,0.1226,0.784,0.5229,0.03779,0.1111,0.1569,0,0,2
0.003116,0.145,0.7684,0.3257,0.04456,0.09823,0.1501,0,0,2
0.003462,0.1542,0.7906,0.2743,0.03978,0.1095,0.1649,0,0,2
0.003123,0.1358,0.784,0.36,0.04058,0.1095,0.1618,0,0.1765,2
0.001917,0.2025,0.6882,0.5114,0.03275,0.1771,0.1019,0,0,2
0.003325,0.1513,0.7973,0.3429,0.03859,0.07246,0.1717,0,0,2
0.00296,0.1444,0.7773,0.3371,0.04562,0.06119,0.1606,0,0,2
0.003455,0.1536,0.7773,0.3514,0.03766,0.1079,0.1637,0,0.1961,2
0.003279,0.1312,0.7795,0.34,0.04084,0.09662,0.1662,0,0,2
0.003423,0.1047,0.7751,0.4514,0.04535,0.1014,0.1637,0,0.1765,2
0.004733,0.1266,0.833,0.2343,0.03275,0.1031,0.218,0,0.4314,2
0.003194,0.1249,0.7661,0.3314,0.0431,0.07085,0.1754,0,0,2
0.003084,0.1375,0.7595,0.3686,0.04575,0.01127,0.1828,0,0.3725,2
0.003097,0.1444,0.7439,0.3371,0.04363,0.0628,0.1723,0,0,2
0.003351,0.1139,0.7416,0.3429,0.04602,0.1079,0.1736,0,0,2
0.004857,0.1513,0.7639,0.3257,0.03249,0.08213,0.1958,0,0,2
0.004733,0.1318,0.8062,0.22,0.03355,0.1031,0.2285,0,0.2941,2
0.004094,0.08458,0.7238,0.2486,0.0496,0.09984,0.2143,0,0.4706,2
0.003742,0.1116,0.6414,0.4057,0.04509,0.1176,0.1921,0,0,2
0.004537,0.1283,0.6592,0.3257,0.04124,0.09662,0.2075,0.04444,0,2
0.00352,0.1162,0.6347,0.3286,0.04588,0.09179,0.2075,0.03492,0.4314,2
0.004009,0.09321,0.6058,0.3829,0.04058,0.1127,0.2347,0,0,2
0.004596,0.1087,0.6147,0.1543,0.05304,0.05636,0.2464,0,0.3922,2
0.0105,0.1766,0.7016,0.1057,0.01008,0.01288,0.3836,0,0,2
0.008442,0.1784,0.6459,0.2514,0.01777,0.01288,0.3311,0,0,2
0.008866,0.04143,0,0.4543,0.03156,0.1304,0.4824,0,0.6667,2
0.0131,0,0,0.5171,0,0.0934,0.4861,1,0.549,2
0.01485,0.09033,0,0.2029,0.004641,0.01932,0.6646,0,0.4706,2
0.007217,0.2129,0,0.2029,0.03793,0.0161,0.3762,0,0.1569,2
0.004583,0.172,0,0.07714,0.06153,0,0.3434,0,0,2
0.0101,0.02877,0,0.1371,0.04509,0,0.5713,0,0,2
0.01059,0.01669,0,0.1314,0.04336,0,0.5886,0,0,2
0.01083,0.1099,0,0.1086,0.02931,0.009662,0.554,0,0,2
0.005065,0.1571,0.853,0.2771,0.03633,0.09179,0.1717,0,0.2745,2
0.004772,0.1364,0.8842,0.2571,0.03488,0.09662,0.1853,0,0,2
0.004766,0.1542,0.8664,0.2971,0.03408,0.08213,0.176,0,0,2
0.004655,0.1444,0.8686,0.32,0.03342,0.08857,0.1779,0,0.1961,2
0.003866,0.172,0.8196,0.4343,0.02984,0.1031,0.1513,0,0,2
0.003638,0.1479,0.8107,0.3543,0.03607,0.1047,0.1606,0,0.5686,2
0.003501,0.1628,0.7951,0.3371,0.03501,0.1031,0.1563,0,0,2
0.004752,0.145,0.8374,0.2943,0.03435,0.0934,0.1847,0,0,2
0.003573,0.1266,0.7884,0.38,0.04177,0.1031,0.1606,0,0.4118,2
0.003729,0.1438,0.7884,0.34,0.04018,0.09018,0.1649,0,0,2
0.003859,0.1582,0.7751,0.4057,0.03594,0.09984,0.1581,0,0,2
0.006923,0.1421,0.8196,0.2457,0.03899,0.08696,0.1909,0,0,2
0.004935,0.1266,0.8151,0.3629,0.0358,0.0934,0.1927,0,0.2353,2
0.003599,0.1272,0.804,0.2771,0.03899,0.09018,0.1958,0,0,2
0.006298,0.1755,0.5078,0.3257,0.02891,0.0789,0.273,0,0.3333,2
0.006213,0.1623,0.4655,0.3943,0.03143,0.08535,0.2557,0.08571,0.3333,2
0.0059,0.187,0.3007,0.3829,0.02586,0.0628,0.3169,0,0.3529,2
0.006923,0.1738,0.2249,0.3057,0.03156,0.05314,0.3527,0,0,2
0.009772,0.1709,0,0.3057,0.01896,0.0306,0.4947,0,0.1961,2
0.00455,0.1554,0.8864,0.2543,0.03554,0.0934,0.168,0,0,2
0.004466,0.1715,0.8753,0.3571,0.02652,0.08696,0.1717,0,0.2941,2
0.004537,0.1496,0.8575,0.2743,0.03938,0.08374,0.1662,0,0,2
0.004394,0.1415,0.8686,0.2886,0.03342,0.08857,0.1859,0,0.549,2
0.004505,0.1306,0.8463,0.2257,0.04323,0.09018,0.1822,0,0.2353,2
0.003885,0.1243,0.8062,0.3657,0.04177,0.09823,0.1655,0,0,2
0.003644,0.1185,0.784,0.3571,0.04708,0.1063,0.1526,0,0,2
0.003644,0.1231,0.7929,0.3857,0.04416,0.1047,0.1581,0,0,2
0.003749,0.1496,0.7884,0.3771,0.0362,0.1095,0.1655,0,0,2
0.004798,0.1421,0.8085,0.2229,0.04005,0.09179,0.1841,0.02857,0.3333,2
0.003566,0.122,0.7817,0.3286,0.04243,0.1095,0.1729,0.01905,0.4902,2
0.003872,0.1306,0.7728,0.4286,0.03859,0.1063,0.1699,0,0,2
0.003553,0.13,0.7082,0.2686,0.0419,0.0934,0.2088,0,0.4706,2
0.00472,0.122,0.8174,0.2714,0.0366,0.09984,0.2007,0,0.6863,2
0.004264,0.168,0.8151,0.2343,0.03925,0.01771,0.1958,0,0,3
0.003227,0.1496,0.7862,0.3,0.03793,0.09018,0.1791,0,0,3
0.003618,0.1444,0.7951,0.3114,0.03832,0.09018,0.1859,0,0.1961,3
0.003442,0.08228,0.784,0.3029,0.04084,0.09179,0.1915,0,0,3
0.003586,0.1387,0.7684,0.42,0.03541,0.09662,0.1822,0,0.3333,3
0.006597,0.2066,0.8686,0.1543,0.02241,0,0.2508,0,0,3
0.004329,0.1674,0.8129,0.1029,0.0423,0.009662,0.2162,0,0,3
0.003227,0.1548,0.7572,0.2657,0.03819,0.09501,0.1785,0,0,3
0.003775,0.1226,0.7973,0.2914,0.03713,0.09823,0.2075,0,0,3
0.003462,0.1329,0.7572,0.2771,0.04243,0.08374,0.1946,0,0,3
0.00352,0.1542,0.755,0.2829,0.03753,0.08374,0.1989,0,0,3
0.006558,0.1899,0.8374,0.08286,0.02626,0.01771,0.2607,0,0,3
0.004309,0.1611,0.7595,0.3514,0.02957,0.0934,0.2075,0,0,3
0.00444,0.1594,0.7483,0.3829,0.02825,0.09179,0.2088,0,0.1765,3
0.004674,0.1496,0.7439,0.3571,0.0309,0.09018,0.2199,0,0,3
0.005339,0.1674,0.7884,0.1314,0.03766,0.02576,0.2137,0.04762,0.4706,3
0.007145,0.1991,0.8419,0.1771,0.02055,0.03704,0.2292,0,0.7255,3
0.002601,0.1887,0.5969,0.9171,0.001061,0.2705,0.02718,0.6984,0,5
0.005215,0.1151,0.412,0.4486,0.03819,0.09662,0.2878,0,0,5
0.006884,0.04776,0.4187,0.3629,0.04045,0.07568,0.3694,0,0,5
0.006754,0.01726,0.3808,0.3629,0.04814,0.0934,0.3823,0,0,5
0.005567,0.1099,0,0.3886,0.05225,0.06119,0.3768,0,0,5
0.003592,0.1226,0,0.44,0.05397,0.1562,0.2928,0,0,5
0.00573,0.1461,0,0.42,0.0427,0.07568,0.3638,0,0,5
0.008175,0.1559,0,0.3686,0.03196,0.05153,0.4206,0,0,5
0.00131,0.1318,0,0.7857,0.008885,1,0.0945,0,0,5
0.001343,0.1306,0,0.78,0.0118,1,0.09265,0,0,5
0.00605,0.1525,0,0.3171,0.03236,0.05314,0.4367,0,0,5
0.006148,0.122,0.3586,0.5371,0.03143,0.1224,0.2637,0.07619,1,5
0.006545,0.1289,0.0735,0.3486,0.04747,0.02093,0.3607,0,0.549,5
0.00515,0.1881,0.5323,0.3629,0.03395,0,0.2557,0,0,6
0.005359,0.1761,0.5367,0.2571,0.03912,0,0.2681,0,0,6
0.004655,0.2146,0.4989,0.38,0.03408,0,0.2366,0,0,6
0.004805,0.1933,0.4878,0.3914,0.03793,0,0.2403,0,0,6
0.0012,0.2112,0.3875,0.3571,0.06286,0,0.1334,0,0,6
0.005039,0.2451,0.1737,0.4143,0.03567,0,0.2792,0,0,6
0.005222,0.1968,0,0.5143,0.03885,0,0.3366,0,0,6
0.005567,0.2204,0,0.07714,0.04867,0,0.3576,0,0,6
0,0.3826,0,0.01429,0.07426,0,0.07536,0,0,6
0.0001043,0.1703,0.7127,0.4343,0.03978,0.2834,0,0.3778,0,7
0.004713,0.2066,0.7261,0.5514,0.0191,0.2351,0.02224,0.5175,0,7
0.007823,0.1559,0.7439,0.2686,0.03408,0.09662,0.21,0,0,7
0.00738,0.2376,0.49,0.5057,0.005967,0.1224,0.2674,0,0,7
0.008149,0.2911,0.4076,0.2914,0.008222,0.04992,0.1964,0.5333,0,7
0.003247,0.1812,0.3964,0.4286,0.04363,0,0.2001,0.2413,0,7
0.003175,0.2371,0,0.5971,0.04602,0,0.2057,0.2032,0.1765,7
0.003312,0.1997,0,0.7143,0.0484,0.006441,0.223,0.127,0.1765,7
0.003938,0.2313,0,0.4886,0.04257,0,0.1915,0.5048,0.1569,7
0.003703,0.2204,0,0.4829,0.04615,0,0.1909,0.4984,0.1373,7
0.002803,0.1962,0,0.6829,0.04747,0.01288,0.2248,0.1937,0.09804,7
0.002875,0.1807,0,0.6429,0.04535,0.02254,0.2458,0.2571,0.01961,7
0.00399,0.2284,0,0.5857,0.04602,0,0.2174,0.2095,0,7
0.002712,0.21,0,0.6771,0.04363,0.006441,0.2254,0.2032,0,7
0.00322,0.2463,0,0.6343,0.04297,0.008052,0.21,0.1683,0,7
0.002562,0.2543,0,0.56,0.04893,0,0.1797,0.2,0,7
0.003507,0.0702,0,0.2571,0.07121,0.4348,0.2162,0,0,7
0.002601,0.2371,0,0.6086,0.05185,0,0.1828,0.1778,0,7
0.00354,0.2342,0,0.4857,0.04376,0,0.176,0.5429,0,7
0.003273,0.2428,0,0.5657,0.04628,0,0.2026,0.2127,0,7
0.004022,0.2428,0,0.4314,0.04217,0,0.1964,0.4921,0,7
0.003455,0.2422,0,0.4514,0.04376,0,0.2001,0.4381,0,7
0.004668,0.2106,0,0.4371,0.04045,0.2271,0.06424,0.9143,0,7
0.003423,0.2094,0,0.7,0.04031,0,0.2483,0.1714,0,7
0.003312,0.1962,0,0.74,0.03713,0.01288,0.2316,0.3365,0,7
0.003716,0.2411,0,0.4857,0.0431,0,0.1834,0.5048,0,7
0.006193,0.2089,0,0.4943,0.04787,0,0.1859,0.5206,0,7
0.003494,0.21,0,0.4714,0.05039,0,0.1884,0.4984,0,7
0.003885,0.2014,0,0.5114,0.04708,0,0.197,0.5302,0,7
