0,0.01891,0.2297,0,0.137,0,0.1128,0,0,0.2005,0,0.1304,0,0,0,0.1116,0.05273,0,0.2475,0,0.1375,0,0.3489,0.06122,0,0,0,0,0,0,0,0,0.03694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05502,0,0.0423,0.05688,0,0.00693,0.09227,0.05505,1
0,0.04692,0.09244,0,0.033,0.205,0.04539,0.1058,0,0,0.335,0.159,0,0,0,0.1361,0.06445,0.06522,0.2412,0.4288,0.3775,0,0,0.1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01241,0,0.0288,0,0.06585,0.007663,0.1035,0.05079,1
0,0,0.3109,0,0,0,0.1527,0,0,0,0.555,0.1765,0,0,0,0.302,0,0,0.2997,0,0.4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03231,0,0.02484,0.04175,0,0.002549,0.007502,0.009824,1
0.1475,0,0,0,0,0,0.1623,0.1891,0.2511,0.2885,0,0.1876,0,0,0,0,0.5762,0,0.3726,0.3776,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07579,0,0,0.007909,0.03376,0.03355,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,0,0,0,0,0.2223,0,0,0.005196,0.006752,0.02465,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2776,0,0,0.09181,0.1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04074,0,0.03132,0,0,0.00118,0.004501,0.01075,1
0.025,0,0.1148,0,0.01,0.06211,0.01376,0.1667,0.04255,0,0,0.09857,0,0.03604,0,0,0.01953,0,0,0,0,0,0.3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01124,0,0.00288,0.01936,0,0.001372,0.02101,0.06265,1
0,0.01331,0.1597,0,0.009,0.1739,0.01238,0.02885,0.1617,0.04645,0,0.09062,0.1027,0,0,0.02585,0,0,0.1809,0,0.1787,0,0,0.04308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008812,0.05385,0,0.01584,0.03752,0,0.002106,0.03676,0.06803,1
0,0,0,0,0,0.1988,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0.5161,0,0,0,0,0,0,0,0,0.0288,0,0,0,0,0,0,0,0,0,0.04532,0.06322,0.02754,0,0,0,0.001499,0.009752,0.03281,1
0,0,0.03922,0,0.029,0,0,0,0,0,0,0.1415,0,0,0,0.01905,0,0,0,0,0,0,0.05957,0,0,0,0,0,0,0,0,0,0.06019,0,0,0.06682,0,0,0,0,0,0,0,0,0,0,0,0,0.005539,0.01569,0,0,0.006657,0,0.00184,0.007502,0.05431,1
0,0,0.8375,0.009829,0.042,0,0.1169,0,0,0,0.21,0.06677,0,0,0,0.05714,0,0.253,0.3069,0,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04776,0,0.1474,0,0,0.005757,0.03076,0.0671,1
0,0,0.3669,0,0,0,0,0,0,0,0,0.2083,0,0,0,0,0,0,0.1179,0,0.6575,0,0,0.2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06354,0,0.005247,0.018,0.009824,1
0.5875,0,0,0,0,0,0.3232,0,1,0,0,0.186,0,0,0,0.1592,0,0,0.2115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03024,0.1017,0,0.005361,0.012,0.02187,1
0,0.05252,0.1036,0,0.151,0,0,0.1186,0,0.09046,0.375,0.3005,0,0,0,0.102,0.07227,0.2233,0.5455,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08525,0,0,0,0,0,0,0,0,0,0,0,0.07471,0.04175,0,0.001405,0.007502,0.01705,1
0,0,0,0,0,0,0,0,0.3872,0,0,0,0,0,0,0,0,0,0.08191,0,0.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03301,0,0.1017,0,0,0.002849,0.02026,0.01594,1
0.095,0,0.5322,0,0.114,0,0,0,0.1617,0.09291,0,0,0,0,0,0,0,0,0.0342,0.1216,0,0,0,0,0.02471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1815,0.01785,0,0.4408,0.8822,0.2185,1
0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.006121,0,0,0.00325,0.0105,0.06265,1
0,0,0.2997,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898,0.0848,0.1338,0.6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477,0.02663,0.7083,0.01509,0.04951,0.06135,1
0,0,0.3669,0,0,0,0,0,0,0,0,0.2083,0,0,0,0,0,0,0.1179,0,0.6575,0,0,0.2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06445,0,0.005724,0.018,0.009639,1
0.31,0,0,0,0,0,0,0,0,0.1516,0,0.1971,0,0,0,0.08435,0,0,0.1674,0,0.3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0,0,0,0.02341,0,0.1989,0.06082,0,0.01785,0.1155,0.05005,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1755,0,0,0.3501,0,0.4863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645,0,0,0,0,0,0,0.04248,0,0,0.009267,0.03001,0.01446,1
0.1175,0,0.2633,0,0.094,0,0.1293,0,0,0,0,0.07472,0,0,0,0,0.0918,0,0.3816,0,0.1175,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.1083,0,0,0,0,0,0,0,0,0,0.0235,0,0,0,0,0.01709,0,0.2257,0.06687,0,0.007373,0.06752,0.04041,1
0.3675,0,0,0,0,0,0,0,0,0.3594,0,0,0.2649,0,0,1,0,0,0.2646,0,0.1837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.07685,0,0.007579,0.04651,0.02002,1
0.02,0.005602,0.2129,0,0.085,0.6335,0.03439,0.05449,0.2511,0.01956,0.085,0.0938,0.03063,0,0.9567,0.03401,0.01562,0.1838,0.1458,0.0272,0.0525,0,0.3617,0.01814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01843,0,0,0.04762,0.004802,0.004,0.0112,0,0,0,0.01522,0,0.08749,0.0357,0.008,0.009837,0.5011,0.2619,1
0.0675,0,0.07563,0,0,0,0,0,0,0,0,0.2576,0.04865,0,0,0,0.05273,0,0.4383,0,0.1013,0.02024,0.1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243,0,0,0,0,0,0,0,0,0,0,0,0,0.1573,0.01543,0.03138,0.00687,0.04501,0.06914,1
0.015,0,0.06723,0,0.01,0,0,0.05449,0.07234,0.04156,0,0.0159,0.005405,0,0,0.004082,0,0,0.0405,0,0.025,0,0.01277,0,0.07672,0.1586,0,0,0,0,0,0,0,0,0,0,0.1974,0,0,0,0,0,0.01681,0,0.0225,0,0,0,0.04507,0.07141,0.01775,0.005221,0.003328,0.01415,0.002718,0.01875,0.4651,1
0,0,0,0,0,0,0.0619,0,0,0.11,0.11,0.03498,0,0,0.09524,0.02993,0,0.04348,0.1422,0,0.1412,1,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006661,0.04539,0.9748,0.01939,0.08477,0.2452,1
0,0,0.3669,0,0,0,0,0,0,0,0,0.2083,0,0,0,0,0,0,0.1179,0,0.6575,0,0,0.2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06415,0,0.005724,0.018,0.009639,1
0,0,0,0,0,0,0.2448,0,0,0.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09793,0,0,0.001165,0.003001,0.00278,1
0.0225,0.03431,0.1653,0,0.039,0.118,0,0,0.0383,0.09535,0,0.2512,0.03423,0,0,0,0.01758,0,0.3375,0,0.135,0,0,0.04308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1959,0.008663,0,0.9384,0.2962,0,0.007168,0.03976,0.137,1
0.0425,0,0.04762,0,0.152,0.2174,0.006878,0.01603,0.02128,0.01222,0.025,0.08267,0.05225,0.009009,0,0,0.125,0.009881,0.3789,0.0368,0.1388,0,0.3447,0.01134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01401,0,0,0,0,0,0.002518,0.01218,0,0.0018,0.05053,0,0.001256,0.009002,0.08638,1
0,0,0.1036,0,0.113,0,0.05089,0,0,0.1834,0,0.05882,0,0,0,0.05034,0.1465,0,0.2385,0,0.1412,0,0.1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565,0,0,0,0,0.01475,0,0.1588,0.05719,0,0.004618,0.05776,0.04671,1
0.135,0,0.3025,0,0.054,0,0.1486,0,0,0,0,0.08585,0,0,0,0.07347,0.1055,0,0.3888,0,0.135,0,0.6894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0.2193,0.07897,0,0.006481,0.05026,0.03336,1
0,0,0.3922,0,0.046,0,0.06327,0.4487,0,0.1125,0,0,0,0,0,0,0,0,0.252,0,0.2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2143,0,0,0,0,0,0,0,0,0,0.0288,0,0.06661,0,0,0.007702,0.03976,0.05783,1
0.085,0.01751,0.07003,0,0.008,0.2671,0.011,0.08013,0.03404,0.3594,0.17,0.08108,0.1712,0,0.07359,0.01088,0,0,0.2727,0,0.09625,0,0.1447,0.0771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0,0,0.01147,0,0.04734,0.07958,0.04,0.003112,0.04576,0.09731,1
0,0,0.3529,0,0,0,0,0,0,0,0,0,0.227,0,0,0,0.4941,1,0.2277,0,0.4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0.1437,0,0.001144,0.007502,0.01223,1
0.1175,0.02171,0.1317,0,0.005,0.08075,0.006878,0.08333,0.1787,0.1858,0.13,0.1542,0.1027,0.2216,0,0.01361,0.0918,0,0.2907,0,0.1862,0,0.4213,0.0771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.01569,0,0.05905,0.2596,0.09662,0.007388,0.1485,0.5855,1
0.1325,0,0.2969,0,0.053,0,0.1458,0,0,0,0,0.08426,0,0,0,0.1442,0.1035,0,0.3825,0,0.1325,0,0.6766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265,0,0,0,0,0,0,0.2175,0.07837,0,0.006834,0.05626,0.03485,1
0,0.03852,0.1541,0,0.223,0,0.07565,0,0,0,0,0.08744,0.0991,0,0,0.07483,0.5449,0,0.3519,0,0.2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06064,0,0.2175,0.1044,0,0.005639,0.1043,0.03689,1
0,0,0,0,0,0,0.1692,0,0,0,0,0,0,0,0,0.1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3509,0,0,0.0005682,0.005251,0.007229,1
0.0575,0.04132,0.06443,0,0.023,0.06832,0,0,0.3489,0.2885,0.055,0.318,0.04144,0,0,0,0.02148,0,0.4356,0.7936,0.2213,0,0,0.05215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0,0.04355,0,0.0234,0.05083,0.01108,0.007136,0.1305,0.1472,1
0,0,0.1541,0,0.111,0,0,0,0,0,0,0,0.1658,0,0.07792,0,0.07227,0.07312,0.2826,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04355,0,0.07813,0,0,0.0005652,0.002251,0.01335,1
